name,handle,org,region,focus,tags,why_watch,blog_url,profile_url,search_url,status,post_count
Ruben Tolosana,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Comparative Study of Domain-adapted VLMs for General Document Visual Question Answering,https://arxiv.org/search/?query=au%3A%22Ruben%20Tolosana%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ruben%20Tolosana%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ruben%20Tolosana%22&searchtype=author,no x handle configured,0
Oscar Delgado,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Comparative Study of Domain-adapted VLMs for General Document Visual Question Answering,https://arxiv.org/search/?query=au%3A%22Oscar%20Delgado%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Oscar%20Delgado%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Oscar%20Delgado%22&searchtype=author,no x handle configured,0
Alvaro Ortigosa,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Comparative Study of Domain-adapted VLMs for General Document Visual Question Answering,https://arxiv.org/search/?query=au%3A%22Alvaro%20Ortigosa%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Alvaro%20Ortigosa%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Alvaro%20Ortigosa%22&searchtype=author,no x handle configured,0
Javier Ortega-Garcia,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Comparative Study of Domain-adapted VLMs for General Document Visual Question Answering,https://arxiv.org/search/?query=au%3A%22Javier%20Ortega-Garcia%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Javier%20Ortega-Garcia%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Javier%20Ortega-Garcia%22&searchtype=author,no x handle configured,0
Kyuan Oh,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：AnchorPrune: Relevance-Anchored Contextual Expansion for Visual Token Pruning,https://arxiv.org/search/?query=au%3A%22Kyuan%20Oh%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Kyuan%20Oh%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Kyuan%20Oh%22&searchtype=author,no x handle configured,0
Bumsoo Kim,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：AnchorPrune: Relevance-Anchored Contextual Expansion for Visual Token Pruning,https://arxiv.org/search/?query=au%3A%22Bumsoo%20Kim%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Bumsoo%20Kim%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Bumsoo%20Kim%22&searchtype=author,no x handle configured,0
Chen Tang,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Chen%20Tang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chen%20Tang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chen%20Tang%22&searchtype=author,no x handle configured,0
Yizhou Wang,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Yizhou%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yizhou%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yizhou%20Wang%22&searchtype=author,no x handle configured,0
Jianyu Wu,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Jianyu%20Wu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jianyu%20Wu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jianyu%20Wu%22&searchtype=author,no x handle configured,0
Lintao Wang,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Lintao%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Lintao%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Lintao%20Wang%22&searchtype=author,no x handle configured,0
Shixiang Tang,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Shixiang%20Tang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Shixiang%20Tang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Shixiang%20Tang%22&searchtype=author,no x handle configured,0
Pengze Li,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Pengze%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pengze%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pengze%20Li%22&searchtype=author,no x handle configured,0
Encheng Su,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Encheng%20Su%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Encheng%20Su%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Encheng%20Su%22&searchtype=author,no x handle configured,0
Jun Yao,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Jun%20Yao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jun%20Yao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jun%20Yao%22&searchtype=author,no x handle configured,0
Jiabei Xiao,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Jiabei%20Xiao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jiabei%20Xiao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jiabei%20Xiao%22&searchtype=author,no x handle configured,0
Yuqi Shi,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Yuqi%20Shi%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yuqi%20Shi%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yuqi%20Shi%22&searchtype=author,no x handle configured,0
Jielan Li,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Jielan%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jielan%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jielan%20Li%22&searchtype=author,no x handle configured,0
Hongxia Hao,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Hongxia%20Hao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Hongxia%20Hao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Hongxia%20Hao%22&searchtype=author,no x handle configured,0
Zhangyang Gao,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Zhangyang%20Gao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Zhangyang%20Gao%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Zhangyang%20Gao%22&searchtype=author,no x handle configured,0
Fang Wu,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Fang%20Wu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Fang%20Wu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Fang%20Wu%22&searchtype=author,no x handle configured,0
Ben Fei,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Ben%20Fei%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ben%20Fei%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ben%20Fei%22&searchtype=author,no x handle configured,0
Xiangyu Yue,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Xiangyu%20Yue%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Xiangyu%20Yue%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Xiangyu%20Yue%22&searchtype=author,no x handle configured,0
Pan Tan,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Pan%20Tan%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pan%20Tan%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pan%20Tan%22&searchtype=author,no x handle configured,0
Bozitao Zhong,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Bozitao%20Zhong%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Bozitao%20Zhong%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Bozitao%20Zhong%22&searchtype=author,no x handle configured,0
Jinouwen Zhang,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Jinouwen%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jinouwen%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jinouwen%20Zhang%22&searchtype=author,no x handle configured,0
Aoran Wang,,arXiv cs.CL,Global,"NLP, language models, agents","paper-author, arxiv, nlp, llm","从近期 cs.CL 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Accurate, Interdisciplinary and Transparent Structure-property Understanding with Deep Native Structural Reasoning",https://arxiv.org/search/?query=au%3A%22Aoran%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Aoran%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Aoran%20Wang%22&searchtype=author,no x handle configured,0
